feature,window_size,rmse
FIRE_Acres_Burned,1,7.255012
FIRE_Acres_Burned,2,7.355703
FIRE_Acres_Burned,3,7.5384936
FIRE_Acres_Burned,4,7.880215
FIRE_Acres_Burned,5,7.851775
FIRE_Acres_Burned,6,7.910377
FIRE_Acres_Burned,7,8.065542
FIRE_Acres_Burned,8,8.314095
FIRE_Acres_Burned,9,8.46824
FIRE_Acres_Burned,10,8.532903
FIRE_Acres_Burned,11,8.591115
FIRE_Acres_Burned,12,8.523332
PRECIP,1,7.691825
PRECIP,2,7.688464
PRECIP,3,8.046844
PRECIP,4,7.9722886
PRECIP,5,7.2935014
PRECIP,6,5.8754807
PRECIP,7,6.3606663
PRECIP,8,5.464358
PRECIP,9,6.862249
PRECIP,10,6.309774
PRECIP,11,5.1406775
PRECIP,12,6.1088076
WIND_EventCount,1,7.633416
WIND_EventCount,2,8.349115
WIND_EventCount,3,8.874533
WIND_EventCount,4,9.58086
WIND_EventCount,5,10.46201
WIND_EventCount,6,11.315513
WIND_EventCount,7,11.415087
WIND_EventCount,8,12.297399
WIND_EventCount,9,12.146605
WIND_EventCount,10,11.622262
WIND_EventCount,11,13.355876
WIND_EventCount,12,14.101981
WIND_AvgMPH,1,9.482214
WIND_AvgMPH,2,9.005547
WIND_AvgMPH,3,11.34464
WIND_AvgMPH,4,12.413154
WIND_AvgMPH,5,12.12832
WIND_AvgMPH,6,14.322918
WIND_AvgMPH,7,14.657231
WIND_AvgMPH,8,12.367148
WIND_AvgMPH,9,16.874311
WIND_AvgMPH,10,12.258716
WIND_AvgMPH,11,11.648407
WIND_AvgMPH,12,13.673788
WIND_RunMiles,1,9.551959
WIND_RunMiles,2,9.303577
WIND_RunMiles,3,10.883395
WIND_RunMiles,4,17.215176
WIND_RunMiles,5,15.693958
WIND_RunMiles,6,12.224241
WIND_RunMiles,7,15.098927
WIND_RunMiles,8,12.364876
WIND_RunMiles,9,12.250117
WIND_RunMiles,10,10.108073
WIND_RunMiles,11,12.06584
WIND_RunMiles,12,12.766433
AQI_PM25,1,7.4096737
AQI_PM25,2,7.613305
AQI_PM25,3,7.6891036
AQI_PM25,4,9.53476
AQI_PM25,5,20.953886
AQI_PM25,6,14.766079
AQI_PM25,7,29.272417
AQI_PM25,8,16.522732
AQI_PM25,9,13.829346
AQI_PM25,10,14.72018
AQI_PM25,11,13.320382
AQI_PM25,12,10.108556
AQI_PM10,1,5.7838225
AQI_PM10,2,5.072938
AQI_PM10,3,6.2526574
AQI_PM10,4,6.0412683
AQI_PM10,5,8.196271
AQI_PM10,6,17.07142
AQI_PM10,7,11.291299
AQI_PM10,8,13.971372
AQI_PM10,9,19.04716
AQI_PM10,10,33.236435
AQI_PM10,11,30.902596
AQI_PM10,12,24.188526
EARTHQUAKE_Total,1,7.175449
EARTHQUAKE_Total,2,7.844087
EARTHQUAKE_Total,3,7.8787146
EARTHQUAKE_Total,4,7.337744
EARTHQUAKE_Total,5,8.472387
EARTHQUAKE_Total,6,8.223035
EARTHQUAKE_Total,7,10.704641
EARTHQUAKE_Total,8,12.94823
EARTHQUAKE_Total,9,10.917058
EARTHQUAKE_Total,10,10.480415
EARTHQUAKE_Total,11,8.84936
EARTHQUAKE_Total,12,10.276062
PESTICIDE_Total,1,7.0902014
PESTICIDE_Total,2,8.206698
PESTICIDE_Total,3,13.456094
PESTICIDE_Total,4,16.253857
PESTICIDE_Total,5,15.502973
PESTICIDE_Total,6,12.52664
PESTICIDE_Total,7,13.551292
PESTICIDE_Total,8,22.036936
PESTICIDE_Total,9,30.144323
PESTICIDE_Total,10,25.12769
PESTICIDE_Total,11,14.432482
PESTICIDE_Total,12,17.106564
POUNDS_PRODUCT_APPLIED,1,7.95751
POUNDS_PRODUCT_APPLIED,2,9.18458
POUNDS_PRODUCT_APPLIED,3,9.407707
POUNDS_PRODUCT_APPLIED,4,8.338115
POUNDS_PRODUCT_APPLIED,5,8.79921
POUNDS_PRODUCT_APPLIED,6,9.709436
POUNDS_PRODUCT_APPLIED,7,7.289396
POUNDS_PRODUCT_APPLIED,8,8.808191
POUNDS_PRODUCT_APPLIED,9,12.835014
POUNDS_PRODUCT_APPLIED,10,12.916649
POUNDS_PRODUCT_APPLIED,11,13.730349
POUNDS_PRODUCT_APPLIED,12,14.484022
Avg_Monthly_DSCI,1,4.192273
Avg_Monthly_DSCI,2,3.949961
Avg_Monthly_DSCI,3,3.968784
Avg_Monthly_DSCI,4,3.9957774
Avg_Monthly_DSCI,5,4.8290567
Avg_Monthly_DSCI,6,4.6981816
Avg_Monthly_DSCI,7,5.6047096
Avg_Monthly_DSCI,8,8.612383
Avg_Monthly_DSCI,9,7.9367466
Avg_Monthly_DSCI,10,5.9922256
Avg_Monthly_DSCI,11,5.189389
Avg_Monthly_DSCI,12,4.7959113
